"Station","Year","Month","Day","Night","DayLimit","NightLimit","Date","Name","City","State","Type","Day_Exceed","Night_Exceed","Day_Status","Night_Status"
"MUM02",2014,3,70,68,65,55,2014-03-01,"Bandra","Mumbai","Maharashtra","Commercial",5,13,"Exceeded","Exceeded"
"MUM02",2014,4,70,67,65,55,2014-04-01,"Bandra","Mumbai","Maharashtra","Commercial",5,12,"Exceeded","Exceeded"
"MUM02",2014,5,69,67,65,55,2014-05-01,"Bandra","Mumbai","Maharashtra","Commercial",4,12,"Exceeded","Exceeded"
"MUM02",2014,6,70,66,65,55,2014-06-01,"Bandra","Mumbai","Maharashtra","Commercial",5,11,"Exceeded","Exceeded"
"MUM02",2014,7,71,67,65,55,2014-07-01,"Bandra","Mumbai","Maharashtra","Commercial",6,12,"Exceeded","Exceeded"
"MUM02",2014,8,70,67,65,55,2014-08-01,"Bandra","Mumbai","Maharashtra","Commercial",5,12,"Exceeded","Exceeded"
"MUM02",2014,9,70,67,65,55,2014-09-01,"Bandra","Mumbai","Maharashtra","Commercial",5,12,"Exceeded","Exceeded"
"MUM02",2014,10,69,67,65,55,2014-10-01,"Bandra","Mumbai","Maharashtra","Commercial",4,12,"Exceeded","Exceeded"
"MUM02",2014,11,70,66,65,55,2014-11-01,"Bandra","Mumbai","Maharashtra","Commercial",5,11,"Exceeded","Exceeded"
"MUM02",2014,12,70,66,65,55,2014-12-01,"Bandra","Mumbai","Maharashtra","Commercial",5,11,"Exceeded","Exceeded"
"MUM03",2014,1,71,68,65,55,2014-01-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",6,13,"Exceeded","Exceeded"
"MUM03",2014,2,71,68,65,55,2014-02-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",6,13,"Exceeded","Exceeded"
"MUM03",2014,3,70,67,65,55,2014-03-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",5,12,"Exceeded","Exceeded"
"MUM03",2014,4,71,67,65,55,2014-04-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",6,12,"Exceeded","Exceeded"
"MUM03",2014,5,70,67,65,55,2014-05-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",5,12,"Exceeded","Exceeded"
"MUM03",2014,6,71,67,65,55,2014-06-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",6,12,"Exceeded","Exceeded"
"MUM03",2014,7,71,67,65,55,2014-07-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",6,12,"Exceeded","Exceeded"
"MUM03",2014,8,71,67,65,55,2014-08-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",6,12,"Exceeded","Exceeded"
"MUM03",2014,9,71,68,65,55,2014-09-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",6,13,"Exceeded","Exceeded"
"MUM03",2014,10,71,68,65,55,2014-10-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",6,13,"Exceeded","Exceeded"
"MUM03",2014,11,72,69,65,55,2014-11-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",7,14,"Exceeded","Exceeded"
"MUM03",2014,12,72,70,65,55,2014-12-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",7,15,"Exceeded","Exceeded"
"MUM04",2014,1,64,55,65,55,2014-01-01,"Thane","Mumbai","Maharashtra","Commercial",-1,0,"Within Limit","Within Limit"
"MUM04",2014,2,64,54,65,55,2014-02-01,"Thane","Mumbai","Maharashtra","Commercial",-1,-1,"Within Limit","Within Limit"
"MUM04",2014,3,64,56,65,55,2014-03-01,"Thane","Mumbai","Maharashtra","Commercial",-1,1,"Within Limit","Exceeded"
"MUM04",2014,4,64,57,65,55,2014-04-01,"Thane","Mumbai","Maharashtra","Commercial",-1,2,"Within Limit","Exceeded"
"MUM04",2014,5,64,57,65,55,2014-05-01,"Thane","Mumbai","Maharashtra","Commercial",-1,2,"Within Limit","Exceeded"
"MUM04",2014,6,64,57,65,55,2014-06-01,"Thane","Mumbai","Maharashtra","Commercial",-1,2,"Within Limit","Exceeded"
"MUM04",2014,7,66,59,65,55,2014-07-01,"Thane","Mumbai","Maharashtra","Commercial",1,4,"Exceeded","Exceeded"
"MUM04",2014,8,67,56,65,55,2014-08-01,"Thane","Mumbai","Maharashtra","Commercial",2,1,"Exceeded","Exceeded"
"MUM04",2014,9,64,56,65,55,2014-09-01,"Thane","Mumbai","Maharashtra","Commercial",-1,1,"Within Limit","Exceeded"
"MUM04",2014,10,64,57,65,55,2014-10-01,"Thane","Mumbai","Maharashtra","Commercial",-1,2,"Within Limit","Exceeded"
"MUM04",2014,11,64,56,65,55,2014-11-01,"Thane","Mumbai","Maharashtra","Commercial",-1,1,"Within Limit","Exceeded"
"MUM04",2014,12,64,55,65,55,2014-12-01,"Thane","Mumbai","Maharashtra","Commercial",-1,0,"Within Limit","Within Limit"
"MUM05",2014,1,69,56,50,40,2014-01-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",19,16,"Exceeded","Exceeded"
"MUM05",2014,2,69,56,50,40,2014-02-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",19,16,"Exceeded","Exceeded"
"MUM05",2014,3,69,56,50,40,2014-03-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",19,16,"Exceeded","Exceeded"
"MUM05",2014,4,69,57,50,40,2014-04-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",19,17,"Exceeded","Exceeded"
"MUM05",2014,5,68,57,50,40,2014-05-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",18,17,"Exceeded","Exceeded"
"MUM05",2014,6,69,58,50,40,2014-06-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",19,18,"Exceeded","Exceeded"
"MUM05",2014,7,69,63,50,40,2014-07-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",19,23,"Exceeded","Exceeded"
"MUM05",2014,8,65,68,50,40,2014-08-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",15,28,"Exceeded","Exceeded"
"MUM05",2014,9,68,61,50,40,2014-09-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",18,21,"Exceeded","Exceeded"
"MUM05",2014,10,69,58,50,40,2014-10-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",19,18,"Exceeded","Exceeded"
"MUM05",2014,11,69,58,50,40,2014-11-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",19,18,"Exceeded","Exceeded"
"MUM05",2014,12,72,60,50,40,2014-12-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",22,20,"Exceeded","Exceeded"
"BEN01",2015,1,59,56,55,45,2015-01-01,"BTM","Bengaluru","Karnataka","Residential",4,11,"Exceeded","Exceeded"
"BEN01",2015,2,59,55,55,45,2015-02-01,"BTM","Bengaluru","Karnataka","Residential",4,10,"Exceeded","Exceeded"
"BEN01",2015,3,59,55,55,45,2015-03-01,"BTM","Bengaluru","Karnataka","Residential",4,10,"Exceeded","Exceeded"
"BEN01",2015,4,58,54,55,45,2015-04-01,"BTM","Bengaluru","Karnataka","Residential",3,9,"Exceeded","Exceeded"
"BEN01",2015,5,58,55,55,45,2015-05-01,"BTM","Bengaluru","Karnataka","Residential",3,10,"Exceeded","Exceeded"
"BEN01",2015,6,58,56,55,45,2015-06-01,"BTM","Bengaluru","Karnataka","Residential",3,11,"Exceeded","Exceeded"
"BEN01",2015,7,58,55,55,45,2015-07-01,"BTM","Bengaluru","Karnataka","Residential",3,10,"Exceeded","Exceeded"
"BEN01",2015,8,59,58,55,45,2015-08-01,"BTM","Bengaluru","Karnataka","Residential",4,13,"Exceeded","Exceeded"
"BEN01",2015,9,57,55,55,45,2015-09-01,"BTM","Bengaluru","Karnataka","Residential",2,10,"Exceeded","Exceeded"
"BEN01",2015,10,71,72,55,45,2015-10-01,"BTM","Bengaluru","Karnataka","Residential",16,27,"Exceeded","Exceeded"
"BEN01",2015,11,59,58,55,45,2015-11-01,"BTM","Bengaluru","Karnataka","Residential",4,13,"Exceeded","Exceeded"
"BEN01",2015,12,60,61,55,45,2015-12-01,"BTM","Bengaluru","Karnataka","Residential",5,16,"Exceeded","Exceeded"
"BEN02",2015,1,66,58,65,55,2015-01-01,"Marathahalli","Bengaluru","Karnataka","Commercial",1,3,"Exceeded","Exceeded"
"BEN02",2015,2,67,59,65,55,2015-02-01,"Marathahalli","Bengaluru","Karnataka","Commercial",2,4,"Exceeded","Exceeded"
"BEN02",2015,3,67,60,65,55,2015-03-01,"Marathahalli","Bengaluru","Karnataka","Commercial",2,5,"Exceeded","Exceeded"
"BEN02",2015,4,67,61,65,55,2015-04-01,"Marathahalli","Bengaluru","Karnataka","Commercial",2,6,"Exceeded","Exceeded"
"BEN02",2015,5,67,60,65,55,2015-05-01,"Marathahalli","Bengaluru","Karnataka","Commercial",2,5,"Exceeded","Exceeded"
"BEN02",2015,6,67,59,65,55,2015-06-01,"Marathahalli","Bengaluru","Karnataka","Commercial",2,4,"Exceeded","Exceeded"
"BEN02",2015,7,67,59,65,55,2015-07-01,"Marathahalli","Bengaluru","Karnataka","Commercial",2,4,"Exceeded","Exceeded"
"BEN02",2015,8,66,59,65,55,2015-08-01,"Marathahalli","Bengaluru","Karnataka","Commercial",1,4,"Exceeded","Exceeded"
"BEN02",2015,9,66,58,65,55,2015-09-01,"Marathahalli","Bengaluru","Karnataka","Commercial",1,3,"Exceeded","Exceeded"
"BEN02",2015,10,66,59,65,55,2015-10-01,"Marathahalli","Bengaluru","Karnataka","Commercial",1,4,"Exceeded","Exceeded"
"BEN02",2015,11,67,60,65,55,2015-11-01,"Marathahalli","Bengaluru","Karnataka","Commercial",2,5,"Exceeded","Exceeded"
"BEN02",2015,12,67,60,65,55,2015-12-01,"Marathahalli","Bengaluru","Karnataka","Commercial",2,5,"Exceeded","Exceeded"
"BEN03",2015,1,54,50,55,45,2015-01-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",-1,5,"Within Limit","Exceeded"
"BEN03",2015,2,57,62,55,45,2015-02-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",2,17,"Exceeded","Exceeded"
"BEN03",2015,3,54,47,55,45,2015-03-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",-1,2,"Within Limit","Exceeded"
"BEN03",2015,4,58,49,55,45,2015-04-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",3,4,"Exceeded","Exceeded"
"BEN03",2015,5,63,53,55,45,2015-05-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",8,8,"Exceeded","Exceeded"
"BEN03",2015,6,60,55,55,45,2015-06-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",5,10,"Exceeded","Exceeded"
"BEN03",2015,7,56,49,55,45,2015-07-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",1,4,"Exceeded","Exceeded"
"BEN03",2015,8,57,49,55,45,2015-08-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",2,4,"Exceeded","Exceeded"
"BEN03",2015,9,58,51,55,45,2015-09-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",3,6,"Exceeded","Exceeded"
"BEN03",2015,10,58,57,55,45,2015-10-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",3,12,"Exceeded","Exceeded"
"BEN03",2015,11,60,50,55,45,2015-11-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",5,5,"Exceeded","Exceeded"
"BEN03",2015,12,60,49,55,45,2015-12-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",5,4,"Exceeded","Exceeded"
"BEN04",2015,1,65,56,65,55,2015-01-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",0,1,"Within Limit","Exceeded"
"BEN04",2015,2,65,57,65,55,2015-02-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",0,2,"Within Limit","Exceeded"
"BEN04",2015,3,65,58,65,55,2015-03-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",0,3,"Within Limit","Exceeded"
"BEN04",2015,4,65,58,65,55,2015-04-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",0,3,"Within Limit","Exceeded"
"BEN04",2015,5,65,58,65,55,2015-05-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",0,3,"Within Limit","Exceeded"
"BEN04",2015,6,66,58,65,55,2015-06-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",1,3,"Exceeded","Exceeded"
"BEN04",2015,7,66,59,65,55,2015-07-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",1,4,"Exceeded","Exceeded"
"BEN04",2015,8,66,60,65,55,2015-08-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",1,5,"Exceeded","Exceeded"
"BEN04",2015,9,66,60,65,55,2015-09-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",1,5,"Exceeded","Exceeded"
"BEN04",2015,10,67,58,65,55,2015-10-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",2,3,"Exceeded","Exceeded"
"BEN04",2015,11,67,59,65,55,2015-11-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",2,4,"Exceeded","Exceeded"
"BEN04",2015,12,66,58,65,55,2015-12-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",1,3,"Exceeded","Exceeded"
"BEN05",2015,1,58,56,75,70,2015-01-01,"Peeniya","Bengaluru","Karnataka","Industrial",-17,-14,"Within Limit","Within Limit"
"BEN05",2015,2,59,56,75,70,2015-02-01,"Peeniya","Bengaluru","Karnataka","Industrial",-16,-14,"Within Limit","Within Limit"
"BEN05",2015,3,60,57,75,70,2015-03-01,"Peeniya","Bengaluru","Karnataka","Industrial",-15,-13,"Within Limit","Within Limit"
"BEN05",2015,4,60,57,75,70,2015-04-01,"Peeniya","Bengaluru","Karnataka","Industrial",-15,-13,"Within Limit","Within Limit"
"BEN05",2015,5,59,57,75,70,2015-05-01,"Peeniya","Bengaluru","Karnataka","Industrial",-16,-13,"Within Limit","Within Limit"
"BEN05",2015,6,60,58,75,70,2015-06-01,"Peeniya","Bengaluru","Karnataka","Industrial",-15,-12,"Within Limit","Within Limit"
"BEN05",2015,7,59,57,75,70,2015-07-01,"Peeniya","Bengaluru","Karnataka","Industrial",-16,-13,"Within Limit","Within Limit"
"BEN05",2015,8,60,58,75,70,2015-08-01,"Peeniya","Bengaluru","Karnataka","Industrial",-15,-12,"Within Limit","Within Limit"
"BEN05",2015,9,60,59,75,70,2015-09-01,"Peeniya","Bengaluru","Karnataka","Industrial",-15,-11,"Within Limit","Within Limit"
"BEN05",2015,10,60,59,75,70,2015-10-01,"Peeniya","Bengaluru","Karnataka","Industrial",-15,-11,"Within Limit","Within Limit"
"BEN05",2015,11,57,56,75,70,2015-11-01,"Peeniya","Bengaluru","Karnataka","Industrial",-18,-14,"Within Limit","Within Limit"
"BEN05",2015,12,57,55,75,70,2015-12-01,"Peeniya","Bengaluru","Karnataka","Industrial",-18,-15,"Within Limit","Within Limit"
"BEN06",2015,1,72,63,65,55,2015-01-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",7,8,"Exceeded","Exceeded"
"BEN06",2015,2,72,63,65,55,2015-02-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",7,8,"Exceeded","Exceeded"
"BEN06",2015,3,71,62,65,55,2015-03-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",6,7,"Exceeded","Exceeded"
"BEN06",2015,4,72,63,65,55,2015-04-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",7,8,"Exceeded","Exceeded"
"BEN06",2015,5,72,63,65,55,2015-05-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",7,8,"Exceeded","Exceeded"
"BEN06",2015,6,72,64,65,55,2015-06-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",7,9,"Exceeded","Exceeded"
"BEN06",2015,7,72,64,65,55,2015-07-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",7,9,"Exceeded","Exceeded"
"BEN06",2015,8,72,63,65,55,2015-08-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",7,8,"Exceeded","Exceeded"
"BEN06",2015,9,72,64,65,55,2015-09-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",7,9,"Exceeded","Exceeded"
"BEN06",2015,10,72,63,65,55,2015-10-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",7,8,"Exceeded","Exceeded"
"BEN06",2015,11,73,64,65,55,2015-11-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",8,9,"Exceeded","Exceeded"
"BEN06",2015,12,73,64,65,55,2015-12-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",8,9,"Exceeded","Exceeded"
"BEN07",2015,1,59,55,50,40,2015-01-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",9,15,"Exceeded","Exceeded"
"BEN07",2015,2,61,55,50,40,2015-02-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",11,15,"Exceeded","Exceeded"
"BEN07",2015,3,60,54,50,40,2015-03-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",10,14,"Exceeded","Exceeded"
"BEN07",2015,4,59,53,50,40,2015-04-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",9,13,"Exceeded","Exceeded"
"BEN07",2015,5,59,54,50,40,2015-05-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",9,14,"Exceeded","Exceeded"
"BEN07",2015,6,60,54,50,40,2015-06-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",10,14,"Exceeded","Exceeded"
"BEN07",2015,7,60,54,50,40,2015-07-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",10,14,"Exceeded","Exceeded"
"BEN07",2015,8,60,54,50,40,2015-08-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",10,14,"Exceeded","Exceeded"
"BEN07",2015,9,60,53,50,40,2015-09-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",10,13,"Exceeded","Exceeded"
"BEN07",2015,10,61,53,50,40,2015-10-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",11,13,"Exceeded","Exceeded"
"BEN07",2015,11,61,55,50,40,2015-11-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",11,15,"Exceeded","Exceeded"
"BEN07",2015,12,60,54,50,40,2015-12-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",10,14,"Exceeded","Exceeded"
"BEN08",2015,1,67,61,75,70,2015-01-01,"Whitefield","Bengaluru","Karnataka","Industrial",-8,-9,"Within Limit","Within Limit"
"BEN08",2015,2,68,61,75,70,2015-02-01,"Whitefield","Bengaluru","Karnataka","Industrial",-7,-9,"Within Limit","Within Limit"
"BEN08",2015,3,68,61,75,70,2015-03-01,"Whitefield","Bengaluru","Karnataka","Industrial",-7,-9,"Within Limit","Within Limit"
"BEN08",2015,4,67,61,75,70,2015-04-01,"Whitefield","Bengaluru","Karnataka","Industrial",-8,-9,"Within Limit","Within Limit"
"BEN08",2015,5,66,61,75,70,2015-05-01,"Whitefield","Bengaluru","Karnataka","Industrial",-9,-9,"Within Limit","Within Limit"
"BEN08",2015,6,67,62,75,70,2015-06-01,"Whitefield","Bengaluru","Karnataka","Industrial",-8,-8,"Within Limit","Within Limit"
"BEN08",2015,7,67,62,75,70,2015-07-01,"Whitefield","Bengaluru","Karnataka","Industrial",-8,-8,"Within Limit","Within Limit"
"BEN08",2015,8,66,62,75,70,2015-08-01,"Whitefield","Bengaluru","Karnataka","Industrial",-9,-8,"Within Limit","Within Limit"
"BEN08",2015,9,66,61,75,70,2015-09-01,"Whitefield","Bengaluru","Karnataka","Industrial",-9,-9,"Within Limit","Within Limit"
"BEN08",2015,10,67,60,75,70,2015-10-01,"Whitefield","Bengaluru","Karnataka","Industrial",-8,-10,"Within Limit","Within Limit"
"BEN08",2015,11,68,61,75,70,2015-11-01,"Whitefield","Bengaluru","Karnataka","Industrial",-7,-9,"Within Limit","Within Limit"
"BEN08",2015,12,67,61,75,70,2015-12-01,"Whitefield","Bengaluru","Karnataka","Industrial",-8,-9,"Within Limit","Within Limit"
"BEN09",2015,1,59,57,50,40,2015-01-01,"NIMHANS","Bengaluru","Karnataka","Silence",9,17,"Exceeded","Exceeded"
"BEN09",2015,2,60,57,50,40,2015-02-01,"NIMHANS","Bengaluru","Karnataka","Silence",10,17,"Exceeded","Exceeded"
"BEN09",2015,3,61,57,50,40,2015-03-01,"NIMHANS","Bengaluru","Karnataka","Silence",11,17,"Exceeded","Exceeded"
"BEN09",2015,4,59,55,50,40,2015-04-01,"NIMHANS","Bengaluru","Karnataka","Silence",9,15,"Exceeded","Exceeded"
"BEN09",2015,5,60,57,50,40,2015-05-01,"NIMHANS","Bengaluru","Karnataka","Silence",10,17,"Exceeded","Exceeded"
"BEN09",2015,6,65,61,50,40,2015-06-01,"NIMHANS","Bengaluru","Karnataka","Silence",15,21,"Exceeded","Exceeded"
"BEN09",2015,7,64,60,50,40,2015-07-01,"NIMHANS","Bengaluru","Karnataka","Silence",14,20,"Exceeded","Exceeded"
"BEN09",2015,8,63,57,50,40,2015-08-01,"NIMHANS","Bengaluru","Karnataka","Silence",13,17,"Exceeded","Exceeded"
"BEN09",2015,9,65,55,50,40,2015-09-01,"NIMHANS","Bengaluru","Karnataka","Silence",15,15,"Exceeded","Exceeded"
"BEN09",2015,10,61,51,50,40,2015-10-01,"NIMHANS","Bengaluru","Karnataka","Silence",11,11,"Exceeded","Exceeded"
"BEN09",2015,11,70,70,50,40,2015-11-01,"NIMHANS","Bengaluru","Karnataka","Silence",20,30,"Exceeded","Exceeded"
"BEN09",2015,12,66,66,50,40,2015-12-01,"NIMHANS","Bengaluru","Karnataka","Silence",16,26,"Exceeded","Exceeded"
"BEN10",2015,1,63,60,55,45,2015-01-01,"Domlur","Bengaluru","Karnataka","Residential",8,15,"Exceeded","Exceeded"
"BEN10",2015,2,64,60,55,45,2015-02-01,"Domlur","Bengaluru","Karnataka","Residential",9,15,"Exceeded","Exceeded"
"BEN10",2015,3,64,57,55,45,2015-03-01,"Domlur","Bengaluru","Karnataka","Residential",9,12,"Exceeded","Exceeded"
"BEN10",2015,4,63,55,55,45,2015-04-01,"Domlur","Bengaluru","Karnataka","Residential",8,10,"Exceeded","Exceeded"
"BEN10",2015,5,63,57,55,45,2015-05-01,"Domlur","Bengaluru","Karnataka","Residential",8,12,"Exceeded","Exceeded"
"BEN10",2015,6,66,60,55,45,2015-06-01,"Domlur","Bengaluru","Karnataka","Residential",11,15,"Exceeded","Exceeded"
"BEN10",2015,7,65,60,55,45,2015-07-01,"Domlur","Bengaluru","Karnataka","Residential",10,15,"Exceeded","Exceeded"
"BEN10",2015,8,64,57,55,45,2015-08-01,"Domlur","Bengaluru","Karnataka","Residential",9,12,"Exceeded","Exceeded"
"BEN10",2015,9,63,56,55,45,2015-09-01,"Domlur","Bengaluru","Karnataka","Residential",8,11,"Exceeded","Exceeded"
"BEN10",2015,10,64,56,55,45,2015-10-01,"Domlur","Bengaluru","Karnataka","Residential",9,11,"Exceeded","Exceeded"
"BEN10",2015,11,75,72,55,45,2015-11-01,"Domlur","Bengaluru","Karnataka","Residential",20,27,"Exceeded","Exceeded"
"BEN10",2015,12,65,58,55,45,2015-12-01,"Domlur","Bengaluru","Karnataka","Residential",10,13,"Exceeded","Exceeded"
"CHE01",2015,1,66,56,50,40,2015-01-01,"Eye Hospital","Chennai","Tamil Nadu","Silence",16,16,"Exceeded","Exceeded"
"CHE01",2015,2,65,56,50,40,2015-02-01,"Eye Hospital","Chennai","Tamil Nadu","Silence",15,16,"Exceeded","Exceeded"
"CHE01",2015,3,65,55,50,40,2015-03-01,"Eye Hospital","Chennai","Tamil Nadu","Silence",15,15,"Exceeded","Exceeded"
"CHE01",2015,4,63,55,50,40,2015-04-01,"Eye Hospital","Chennai","Tamil Nadu","Silence",13,15,"Exceeded","Exceeded"
"CHE01",2015,5,69,61,50,40,2015-05-01,"Eye Hospital","Chennai","Tamil Nadu","Silence",19,21,"Exceeded","Exceeded"
"CHE01",2015,6,64,60,50,40,2015-06-01,"Eye Hospital","Chennai","Tamil Nadu","Silence",14,20,"Exceeded","Exceeded"
"CHE01",2015,7,66,60,50,40,2015-07-01,"Eye Hospital","Chennai","Tamil Nadu","Silence",16,20,"Exceeded","Exceeded"
"CHE01",2015,8,65,61,50,40,2015-08-01,"Eye Hospital","Chennai","Tamil Nadu","Silence",15,21,"Exceeded","Exceeded"
"CHE01",2015,9,64,59,50,40,2015-09-01,"Eye Hospital","Chennai","Tamil Nadu","Silence",14,19,"Exceeded","Exceeded"
"CHE01",2015,10,64,57,50,40,2015-10-01,"Eye Hospital","Chennai","Tamil Nadu","Silence",14,17,"Exceeded","Exceeded"
"CHE01",2015,11,71,68,50,40,2015-11-01,"Eye Hospital","Chennai","Tamil Nadu","Silence",21,28,"Exceeded","Exceeded"
"CHE01",2015,12,73,67,50,40,2015-12-01,"Eye Hospital","Chennai","Tamil Nadu","Silence",23,27,"Exceeded","Exceeded"
"CHE02",2015,1,76,66,75,70,2015-01-01,"Guindy","Chennai","Tamil Nadu","Industrial",1,-4,"Exceeded","Within Limit"
"CHE02",2015,2,76,66,75,70,2015-02-01,"Guindy","Chennai","Tamil Nadu","Industrial",1,-4,"Exceeded","Within Limit"
"CHE02",2015,3,76,67,75,70,2015-03-01,"Guindy","Chennai","Tamil Nadu","Industrial",1,-3,"Exceeded","Within Limit"
"CHE02",2015,4,76,68,75,70,2015-04-01,"Guindy","Chennai","Tamil Nadu","Industrial",1,-2,"Exceeded","Within Limit"
"CHE02",2015,5,76,70,75,70,2015-05-01,"Guindy","Chennai","Tamil Nadu","Industrial",1,0,"Exceeded","Within Limit"
"CHE02",2015,6,79,75,75,70,2015-06-01,"Guindy","Chennai","Tamil Nadu","Industrial",4,5,"Exceeded","Exceeded"
"CHE02",2015,7,76,70,75,70,2015-07-01,"Guindy","Chennai","Tamil Nadu","Industrial",1,0,"Exceeded","Within Limit"
"CHE02",2015,8,76,69,75,70,2015-08-01,"Guindy","Chennai","Tamil Nadu","Industrial",1,-1,"Exceeded","Within Limit"
"CHE02",2015,9,76,68,75,70,2015-09-01,"Guindy","Chennai","Tamil Nadu","Industrial",1,-2,"Exceeded","Within Limit"
